p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
TAGLN21	2.42752990532102e-27	0.565276378903494	0.979	0.967	7.28258971596307e-24	NAF_FABP5	TAGLN2
IFITM11	3.18771373438842e-27	0.341973522105166	1	0.998	9.56314120316527e-24	NAF_FABP5	IFITM1
KLHDC8B	4.39491269053224e-27	0.362761880868521	0.945	0.737	1.31847380715967e-23	NAF_FABP5	KLHDC8B
ECM2	4.8024896383346e-27	0.603193244028189	0.966	0.858	1.44074689150038e-23	NAF_FABP5	ECM2
ETS11	7.20980813580082e-27	0.3332397360616	0.997	0.978	2.16294244074025e-23	NAF_FABP5	ETS1
LMAN1	1.79412292287831e-26	0.317789798508048	0.997	0.993	5.38236876863492e-23	NAF_FABP5	LMAN1
ASAH1	7.91642815568024e-26	0.615066702034587	1	0.988	2.37492844670407e-22	NAF_FABP5	ASAH1
TUSC31	2.6953047686538e-25	0.360604053173609	0.997	0.987	8.0859143059614e-22	NAF_FABP5	TUSC3
TGFB1I12	2.91033726117748e-25	0.564359431736471	0.997	0.997	8.73101178353244e-22	NAF_FABP5	TGFB1I1
AP2S11	4.87585084525082e-25	0.590840736651245	1	0.924	1.46275525357525e-21	NAF_FABP5	AP2S1
IGFBP21	1.00701806484211e-24	0.845255138723547	0.921	0.743	3.02105419452634e-21	NAF_FABP5	IGFBP2
MYL4	1.29483915509027e-24	0.285365611335946	0.797	0.526	3.88451746527081e-21	NAF_FABP5	MYL4
FABP41	1.91842201946641e-24	1.10216991072181	0.746	0.597	5.75526605839922e-21	NAF_FABP5	FABP4
COTL11	1.99363299795401e-24	0.334739587303116	0.99	0.901	5.98089899386204e-21	NAF_FABP5	COTL1
CCND11	2.17162668775812e-24	0.550786314111549	0.914	0.611	6.51488006327435e-21	NAF_FABP5	CCND1
CPE1	2.98681693813164e-24	0.472030280541946	0.955	0.716	8.96045081439493e-21	NAF_FABP5	CPE
TUBB61	4.94226599949043e-24	0.442292289171477	0.986	0.985	1.48267979984713e-20	NAF_FABP5	TUBB6
RRAS	9.14938642551116e-24	0.280985341410842	0.962	0.727	2.74481592765335e-20	NAF_FABP5	RRAS
EHD22	1.02703461857047e-23	0.44880014970064	1	0.993	3.08110385571142e-20	NAF_FABP5	EHD2
MMP111	1.13479249884051e-23	0.3721483122577	0.89	0.777	3.40437749652154e-20	NAF_FABP5	MMP11
ANGPT21	1.58822552913776e-23	0.338429258631141	0.952	0.763	4.76467658741329e-20	NAF_FABP5	ANGPT2
ALB1	1.64439934236329e-23	0.324450868269801	0.708	0.378	4.93319802708988e-20	NAF_FABP5	ALB
LOXL2	1.67488657223776e-23	0.669999199509222	0.976	0.983	5.02465971671328e-20	NAF_FABP5	LOXL2
TFPI	1.90293137551661e-23	0.481930728601968	0.969	0.88	5.70879412654982e-20	NAF_FABP5	TFPI
COBLL11	2.19298474159588e-23	0.301779888378788	0.993	0.99	6.57895422478765e-20	NAF_FABP5	COBLL1
COL5A31	3.39394105060547e-23	0.398955367138801	0.911	0.952	1.01818231518164e-19	NAF_FABP5	COL5A3
ECM1	4.5495654896788e-23	0.493113701289013	0.979	0.933	1.36486964690364e-19	NAF_FABP5	ECM1
COL6A31	5.74217072881364e-23	0.256824157623113	0.959	0.809	1.72265121864409e-19	NAF_FABP5	COL6A3
KCNE4	1.48329750754973e-22	0.251382942023596	0.99	0.909	4.44989252264919e-19	NAF_FABP5	KCNE4
P2RY14	1.64989852880034e-22	0.363759575848239	0.983	0.961	4.94969558640102e-19	NAF_FABP5	P2RY14
FERMT2	1.74299540760007e-22	0.518524272510228	0.997	0.989	5.2289862228002e-19	NAF_FABP5	FERMT2
TYMS	1.80416360153902e-22	0.517605750813794	0.976	0.855	5.41249080461705e-19	NAF_FABP5	TYMS
DLC1	2.12828087892958e-22	0.578429570826824	0.952	0.929	6.38484263678875e-19	NAF_FABP5	DLC1
RAB31	2.20034191126765e-22	0.43337522564533	0.997	0.983	6.60102573380295e-19	NAF_FABP5	RAB31
LGALS11	2.38768343688225e-22	0.405886569187334	1	0.976	7.16305031064674e-19	NAF_FABP5	LGALS1
ARHGAP291	8.58950868613001e-22	0.619352809290798	0.973	0.93	2.576852605839e-18	NAF_FABP5	ARHGAP29
KRT8	9.03027780652981e-22	0.298688050296492	0.756	0.46	2.70908334195894e-18	NAF_FABP5	KRT8
NOSTRIN	9.40831657560261e-22	0.275286915572566	0.976	0.946	2.82249497268078e-18	NAF_FABP5	NOSTRIN
NRP1	1.27557407090546e-21	0.462139344239336	1	0.885	3.82672221271637e-18	NAF_FABP5	NRP1
H1F0	2.48283041274655e-21	0.277542253478944	0.997	0.993	7.44849123823966e-18	NAF_FABP5	H1F0
LDHB1	2.55888863424051e-21	0.502909167246526	1	0.998	7.67666590272152e-18	NAF_FABP5	LDHB
RERG1	2.63881420422468e-21	0.314661486058655	0.986	0.979	7.91644261267403e-18	NAF_FABP5	RERG
ENPEP1	3.8532927033504e-21	0.348853620145066	0.966	0.763	1.15598781100512e-17	NAF_FABP5	ENPEP
EFEMP2	4.21668498268712e-21	0.431094292428762	0.99	0.964	1.26500549480614e-17	NAF_FABP5	EFEMP2
TPM41	8.15363109960057e-21	0.402815326572097	0.993	0.993	2.44608932988017e-17	NAF_FABP5	TPM4
FAM13C1	1.90383421536112e-20	0.394268806618578	0.997	0.975	5.71150264608336e-17	NAF_FABP5	FAM13C
LPL1	2.85268048848807e-20	0.797356800292103	0.818	0.777	8.55804146546421e-17	NAF_FABP5	LPL
TESC1	2.97680458876655e-20	0.594611161660532	0.907	0.923	8.93041376629964e-17	NAF_FABP5	TESC
CAMK1	3.13814608747961e-20	0.47275577478609	0.99	0.959	9.41443826243883e-17	NAF_FABP5	CAMK1
TLE12	4.49894008857804e-20	0.259742717812602	0.997	0.971	1.34968202657341e-16	NAF_FABP5	TLE1
SEMA5B1	5.1484464259618e-20	0.277939963904027	0.986	0.974	1.54453392778854e-16	NAF_FABP5	SEMA5B
PON21	5.15966108257719e-20	0.299176734796479	0.99	0.905	1.54789832477316e-16	NAF_FABP5	PON2
TMSB101	8.12490882963163e-20	0.42599242692318	1	0.964	2.43747264888949e-16	NAF_FABP5	TMSB10
ABCC9	8.12825986905891e-20	0.707066468512818	0.79	0.736	2.43847796071767e-16	NAF_FABP5	ABCC9
CKS2	9.20444436947396e-20	0.441181884093454	0.993	0.988	2.76133331084219e-16	NAF_FABP5	CKS2
S1PR31	1.11369369239792e-19	0.454175647011507	0.993	0.941	3.34108107719375e-16	NAF_FABP5	S1PR3
TALDO1	1.26592215173295e-19	0.2813324120117	0.993	0.993	3.79776645519884e-16	NAF_FABP5	TALDO1
VASN	1.75422311428748e-19	0.586242872426573	0.993	0.977	5.26266934286244e-16	NAF_FABP5	VASN
PDLIM11	3.36234017454176e-19	0.494568739319575	1	0.993	1.00870205236253e-15	NAF_FABP5	PDLIM1
CDK4	7.42211357519415e-19	0.368817503475143	1	0.977	2.22663407255825e-15	NAF_FABP5	CDK4
EPS81	1.5582076380162e-18	0.427373199472486	1	0.962	4.6746229140486e-15	NAF_FABP5	EPS8
HIST1H1C1	3.8876120128096e-18	0.278871282963665	0.986	0.964	1.16628360384288e-14	NAF_FABP5	HIST1H1C
PMP221	5.34924594475088e-18	0.253279361629463	0.986	0.901	1.60477378342526e-14	NAF_FABP5	PMP22
RAB34	6.82191208583551e-18	0.254764830474313	0.993	0.972	2.04657362575065e-14	NAF_FABP5	RAB34
LAMA41	1.05123382627178e-17	0.461674278691837	1	0.992	3.15370147881533e-14	NAF_FABP5	LAMA4
HNMT	1.25856817337045e-17	0.288275566439805	0.852	0.699	3.77570452011134e-14	NAF_FABP5	HNMT
KRT181	3.65605336470381e-17	0.543446949193772	0.897	0.707	1.09681600941114e-13	NAF_FABP5	KRT18
YWHAH1	3.70982779982136e-17	0.36883902604793	1	0.961	1.11294833994641e-13	NAF_FABP5	YWHAH
CD632	6.09164778326431e-17	0.3020234608095	0.997	0.946	1.82749433497929e-13	NAF_FABP5	CD63
COL5A22	6.38831261852147e-17	0.298656432563704	1	0.933	1.91649378555644e-13	NAF_FABP5	COL5A2
FDPS	1.2515407383632e-16	0.353391435128375	0.99	0.984	3.75462221508959e-13	NAF_FABP5	FDPS
CLEC11A1	2.00990897268598e-16	0.302718346128305	0.842	0.598	6.02972691805795e-13	NAF_FABP5	CLEC11A
THBS4	2.28455824860761e-16	1.81164869336126	0.787	0.792	6.85367474582282e-13	NAF_FABP5	THBS4
PSMB51	3.54778358701358e-16	0.3261303968919	1	0.953	1.06433507610407e-12	NAF_FABP5	PSMB5
C1orf541	4.58993691199165e-16	0.368109562973833	0.838	0.593	1.37698107359749e-12	NAF_FABP5	C1orf54
PPIC	4.74524059047727e-16	0.479467262046892	0.921	0.824	1.42357217714318e-12	NAF_FABP5	PPIC
RHOBTB31	4.81794511068534e-16	0.303384021977041	1	0.961	1.4453835332056e-12	NAF_FABP5	RHOBTB3
PPARG1	6.30703259606126e-16	0.549732335110202	0.718	0.539	1.89210977881838e-12	NAF_FABP5	PPARG
HP1	7.7273631225864e-16	0.535614333862943	0.402	0.222	2.31820893677592e-12	NAF_FABP5	HP
GAMT1	9.54745381053316e-16	0.276947186977117	0.99	0.949	2.86423614315995e-12	NAF_FABP5	GAMT
OAF1	2.64943945528543e-15	0.539840710710554	0.955	0.901	7.9483183658563e-12	NAF_FABP5	OAF
IMPA21	4.58056822345167e-15	0.386056014425213	0.955	0.913	1.3741704670355e-11	NAF_FABP5	IMPA2
CHCHD102	5.91122527374115e-15	0.334086219074655	0.993	0.909	1.77336758212234e-11	NAF_FABP5	CHCHD10
PRSS231	7.82862117405246e-15	0.469507458237955	0.962	0.858	2.34858635221574e-11	NAF_FABP5	PRSS23
FILIP1L	8.27627906685198e-15	0.420003776112014	0.983	0.962	2.4828837200556e-11	NAF_FABP5	FILIP1L
RCN1	9.63995998951543e-15	0.406433872696016	0.993	0.984	2.89198799685463e-11	NAF_FABP5	RCN1
ANO1	1.24676165825191e-14	0.308985520297894	0.887	0.67	3.74028497475573e-11	NAF_FABP5	ANO1
DKK32	1.33470662273253e-14	0.468150074578035	0.997	0.976	4.00411986819758e-11	NAF_FABP5	DKK3
GBP11	1.45166489472697e-14	0.303227728818376	0.948	0.956	4.3549946841809e-11	NAF_FABP5	GBP1
P4HB	1.8098057144433e-14	0.366789523509135	1	0.992	5.42941714332989e-11	NAF_FABP5	P4HB
S100A112	2.27733256596272e-14	0.340103872444621	0.959	0.841	6.83199769788817e-11	NAF_FABP5	S100A11
RBCK1	2.85856372095268e-14	0.267781392337389	0.997	0.949	8.57569116285804e-11	NAF_FABP5	RBCK1
ETFB	3.91889902142471e-14	0.256083648006838	0.9	0.728	1.17566970642741e-10	NAF_FABP5	ETFB
STMN1	3.96127138599264e-14	0.851083809880647	0.955	0.869	1.18838141579779e-10	NAF_FABP5	STMN1
CDH13	8.92546676487652e-14	0.270775472147219	0.945	0.721	2.67764002946296e-10	NAF_FABP5	CDH13
PDGFRB1	9.86426377337848e-14	0.2755910032708	0.973	0.932	2.95927913201354e-10	NAF_FABP5	PDGFRB
RAN	1.10881689121335e-13	0.386889371356752	1	0.99	3.32645067364004e-10	NAF_FABP5	RAN
CYC11	1.17790436767997e-13	0.251406024431817	1	0.929	3.5337131030399e-10	NAF_FABP5	CYC1
SPTBN1	1.3525571681833e-13	0.253709387609197	0.997	0.965	4.05767150454991e-10	NAF_FABP5	SPTBN1
FGL11	2.50519349728254e-13	0.315649900366646	0.278	0.081	7.51558049184761e-10	NAF_FABP5	FGL1
PPA11	2.72513850209482e-13	0.29771325165613	0.993	0.978	8.17541550628447e-10	NAF_FABP5	PPA1
TNFAIP6	3.17540884528807e-13	0.257793901353078	0.986	0.96	9.52622653586422e-10	NAF_FABP5	TNFAIP6
STOM1	3.180469329113e-13	0.319557974367053	1	0.994	9.54140798733899e-10	NAF_FABP5	STOM
TDO2	3.66302410665256e-13	0.612841536034753	0.498	0.29	1.09890723199577e-09	NAF_FABP5	TDO2
GRN	4.88546793041273e-13	0.341168671036876	1	0.985	1.46564037912382e-09	NAF_FABP5	GRN
PDIA6	5.081104866557e-13	0.446583214664985	0.993	0.959	1.5243314599671e-09	NAF_FABP5	PDIA6
HMGB2	5.15819852354394e-13	0.361813432593866	0.983	0.903	1.54745955706318e-09	NAF_FABP5	HMGB2
APOC31	9.39587001082394e-13	0.305444714715901	0.505	0.288	2.81876100324718e-09	NAF_FABP5	APOC3
IL341	1.11468287424816e-12	0.540448327553228	0.759	0.795	3.34404862274449e-09	NAF_FABP5	IL34
CHST21	1.39521279383728e-12	0.251248728848266	0.966	0.943	4.18563838151185e-09	NAF_FABP5	CHST2
HSPA5	1.52459801834823e-12	0.495150372615449	0.997	0.985	4.57379405504469e-09	NAF_FABP5	HSPA5
TPI11	1.59023766718825e-12	0.309449092984212	1	0.999	4.77071300156474e-09	NAF_FABP5	TPI1
EPHX1	2.22245247309784e-12	0.394518327168645	0.959	0.944	6.66735741929352e-09	NAF_FABP5	EPHX1
NME1	3.5183781106502e-12	0.450737616681286	0.663	0.584	1.05551343319506e-08	NAF_FABP5	NME1
ANXA11	3.70406071145419e-12	0.45305225735796	0.907	0.871	1.11121821343626e-08	NAF_FABP5	ANXA1
LIMS1	3.8004807294118e-12	0.302107036100617	0.997	0.993	1.14014421882354e-08	NAF_FABP5	LIMS1
LGALS3BP1	4.25419077999237e-12	0.271517501301663	0.99	0.99	1.27625723399771e-08	NAF_FABP5	LGALS3BP
HPX	4.60086496404556e-12	0.276433498043433	0.584	0.393	1.38025948921367e-08	NAF_FABP5	HPX
H2AFZ	5.39624407210776e-12	0.479357177758871	1	0.984	1.61887322163233e-08	NAF_FABP5	H2AFZ
CCDC88A	6.13338434481365e-12	0.304219802682415	0.99	0.985	1.84001530344409e-08	NAF_FABP5	CCDC88A
PGF1	6.9095666205464e-12	0.459600772622761	0.835	0.682	2.07286998616392e-08	NAF_FABP5	PGF
IFIT3	8.21048915595144e-12	0.486293476692383	0.935	0.866	2.46314674678543e-08	NAF_FABP5	IFIT3
RASL121	8.36859927077757e-12	0.312329455057981	0.924	0.927	2.51057978123327e-08	NAF_FABP5	RASL12
SGCE	1.06045206888409e-11	0.361695837253903	0.99	0.954	3.18135620665226e-08	NAF_FABP5	SGCE
ISOC2	1.16347744619972e-11	0.289626028565982	0.643	0.517	3.49043233859916e-08	NAF_FABP5	ISOC2
TUBB1	1.455754360614e-11	0.420481365137886	1	0.985	4.367263081842e-08	NAF_FABP5	TUBB
KDELR2	1.959042140878e-11	0.291885990598047	0.99	0.864	5.87712642263399e-08	NAF_FABP5	KDELR2
ANXA51	2.53875877377827e-11	0.270011597927339	1	0.998	7.61627632133482e-08	NAF_FABP5	ANXA5
NOTCH33	3.53407635478797e-11	0.326718932781374	0.9	0.805	1.06022290643639e-07	NAF_FABP5	NOTCH3
CALU	5.90492423172013e-11	0.275387805451478	1	0.998	1.77147726951604e-07	NAF_FABP5	CALU
TP53I31	6.47760240604781e-11	0.260008061699575	0.897	0.795	1.94328072181434e-07	NAF_FABP5	TP53I3
SLC25A5	6.55684728410185e-11	0.265444062174292	1	0.996	1.96705418523055e-07	NAF_FABP5	SLC25A5
TUBB4B1	7.21457018448016e-11	0.311762349672365	0.997	0.994	2.16437105534405e-07	NAF_FABP5	TUBB4B
ATOX1	7.30224092316913e-11	0.289753060724853	0.859	0.718	2.19067227695074e-07	NAF_FABP5	ATOX1
CD591	7.82913342739656e-11	0.307610118204291	0.952	0.827	2.34874002821897e-07	NAF_FABP5	CD59
TPPP32	9.90382942590589e-11	0.378641160319249	0.821	0.74	2.97114882777177e-07	NAF_FABP5	TPPP3
SLC2A3	9.93522800582961e-11	0.459754439898571	0.997	0.992	2.98056840174888e-07	NAF_FABP5	SLC2A3
TXNIP	1.30947718383409e-10	0.399959218071766	0.955	0.98	3.92843155150227e-07	NAF_FABP5	TXNIP
ANKRD281	2.44257231947814e-10	0.30154866301168	0.838	0.787	7.32771695843442e-07	NAF_FABP5	ANKRD28
IFIT2	2.86942038797016e-10	0.585195232928765	0.883	0.926	8.60826116391047e-07	NAF_FABP5	IFIT2
TINAGL12	3.27411838824056e-10	0.279845692278918	0.893	0.727	9.82235516472169e-07	NAF_FABP5	TINAGL1
NR2F2	5.20383999085882e-10	0.27621178932587	0.921	0.88	1.56115199725765e-06	NAF_FABP5	NR2F2
PLAT1	5.91603345984868e-10	0.368322025345546	0.993	0.956	1.7748100379546e-06	NAF_FABP5	PLAT
LAMC31	6.76488923500361e-10	0.32051440499052	0.756	0.698	2.02946677050108e-06	NAF_FABP5	LAMC3
ENO11	9.19825378649715e-10	0.364009953510694	0.979	0.942	2.75947613594915e-06	NAF_FABP5	ENO1
ISG15	1.34077147958799e-09	0.57515712828366	0.811	0.584	4.02231443876397e-06	NAF_FABP5	ISG15
QPRT	1.96298688833126e-09	0.327022675659747	0.505	0.212	5.88896066499378e-06	NAF_FABP5	QPRT
ARHGEF171	6.49840561157279e-09	0.335034784821097	1	0.989	1.94952168347184e-05	NAF_FABP5	ARHGEF17
PLAU1	6.7712879034818e-09	0.39956112815393	0.904	0.852	2.03138637104454e-05	NAF_FABP5	PLAU
SDC21	1.119701694872e-08	0.301034338987112	0.88	0.894	3.35910508461601e-05	NAF_FABP5	SDC2
CBR1	1.26956113385021e-08	0.322276958076264	0.969	0.866	3.80868340155062e-05	NAF_FABP5	CBR1
DUT	1.67634968735441e-08	0.312156674769582	0.997	0.989	5.02904906206322e-05	NAF_FABP5	DUT
TMEM106C	1.89571284308539e-08	0.258883772530914	0.99	0.973	5.68713852925616e-05	NAF_FABP5	TMEM106C
MIF1	1.98442541019027e-08	0.334702030842471	1	0.989	5.9532762305708e-05	NAF_FABP5	MIF
EDNRA	4.36090193484855e-08	0.257083469385223	1	0.991	0.000130827058045456	NAF_FABP5	EDNRA
STEAP41	6.55330247760159e-08	0.670555257614688	0.931	0.884	0.000196599074328048	NAF_FABP5	STEAP4
SMC4	9.17307909863818e-08	0.365953829890914	0.763	0.697	0.000275192372959145	NAF_FABP5	SMC4
EZR1	9.50790638132247e-08	0.292365238512326	0.983	0.94	0.000285237191439674	NAF_FABP5	EZR
EVA1B1	1.29379433188922e-07	0.257597815378669	0.677	0.618	0.000388138299566765	NAF_FABP5	EVA1B
EGFL7	1.3759098345896e-07	0.263638343547579	0.749	0.661	0.000412772950376881	NAF_FABP5	EGFL7
TTR1	1.88061076961285e-07	0.271659137738707	0.467	0.232	0.000564183230883855	NAF_FABP5	TTR
MTUS1	8.23409825215813e-07	0.332123644613666	0.78	0.809	0.00247022947564744	NAF_FABP5	MTUS1
ASPN	9.15240563403921e-07	0.601245909362388	0.639	0.554	0.00274572169021176	NAF_FABP5	ASPN
TIMP31	1.74298826253967e-06	0.262734910866937	0.979	0.877	0.00522896478761901	NAF_FABP5	TIMP3
CAMK2N1	2.4721814661983e-06	0.506416366641574	0.756	0.782	0.00741654439859491	NAF_FABP5	CAMK2N1
LAPTM4B	3.06991293031694e-06	0.275458568213908	0.729	0.773	0.00920973879095081	NAF_FABP5	LAPTM4B
MAP1B1	6.37589305477209e-06	0.280323119008757	0.924	0.798	0.0191276791643163	NAF_FABP5	MAP1B
ORM11	9.16616854104137e-06	0.263129525025672	0.344	0.144	0.0274985056231241	NAF_FABP5	ORM1
PMEPA1	1.19039610853913e-05	0.39285278811618	0.959	0.931	0.0357118832561739	NAF_FABP5	PMEPA1
RASD1	2.40860981037273e-05	0.438920540716931	0.986	0.947	0.072258294311182	NAF_FABP5	RASD1
EPB41L21	3.23309187132475e-05	0.307075671979551	0.66	0.705	0.0969927561397426	NAF_FABP5	EPB41L2
MAP1A	6.92732871407094e-05	0.280854858293232	0.986	0.945	0.207819861422128	NAF_FABP5	MAP1A
PXDN	9.39121043597782e-05	0.287652146270084	0.856	0.855	0.281736313079335	NAF_FABP5	PXDN
ARHGAP18	0.000243364232995206	0.271443838231854	0.742	0.74	0.730092698985617	NAF_FABP5	ARHGAP18
RBP41	0.000292843525622218	0.356857513696362	0.464	0.316	0.878530576866654	NAF_FABP5	RBP4
CBLN11	0.000475273944730568	0.564032765379925	0.543	0.397	1	NAF_FABP5	CBLN1
PHGDH	0.000532777145246961	0.42929310711412	0.962	0.955	1	NAF_FABP5	PHGDH
PIEZO21	0.00116529348612248	0.29130211603289	0.416	0.293	1	NAF_FABP5	PIEZO2
MEG31	0.00184485653757704	0.454995528679187	0.488	0.343	1	NAF_FABP5	MEG3
CD401	0.00377903357884557	0.267849337302628	0.986	0.983	1	NAF_FABP5	CD40
SNCA	3.08383663950756e-137	0.336555859284072	0.972	0.421	9.25150991852269e-134	CAF_CXCL12	SNCA
MFAP5	1.74452423927401e-130	0.370182136030326	0.962	0.526	5.23357271782202e-127	CAF_CXCL12	MFAP5
MATN21	2.55458960171084e-129	1.11162527042652	0.997	0.521	7.66376880513251e-126	CAF_CXCL12	MATN2
CLMP1	3.15644945815342e-129	0.547836455007519	0.987	0.554	9.46934837446025e-126	CAF_CXCL12	CLMP
CREB3L11	1.28727371144091e-123	0.567436956184414	0.981	0.617	3.86182113432274e-120	CAF_CXCL12	CREB3L1
IGF11	6.89838084690407e-123	0.551098376488599	0.987	0.6	2.06951425407122e-119	CAF_CXCL12	IGF1
JUP	2.16739325988705e-122	0.411754011631785	1	0.97	6.50217977966116e-119	CAF_CXCL12	JUP
HHIP-AS1	1.32003196369728e-120	0.431926692922614	0.928	0.41	3.96009589109185e-117	CAF_CXCL12	HHIP-AS1
PID11	6.95038319641547e-117	0.39558950487799	0.994	0.881	2.08511495892464e-113	CAF_CXCL12	PID1
BOC1	2.55033093156551e-116	0.451404846904975	0.987	0.967	7.65099279469654e-113	CAF_CXCL12	BOC
CHRDL2	1.02987983949585e-115	0.282715602876267	0.881	0.286	3.08963951848756e-112	CAF_CXCL12	CHRDL2
TNXB1	1.31382089605989e-114	1.02680157907977	0.981	0.814	3.94146268817968e-111	CAF_CXCL12	TNXB
PDGFRL	4.444607252583e-114	0.551845027956319	0.984	0.903	1.3333821757749e-110	CAF_CXCL12	PDGFRL
SRPX21	1.45503116113069e-113	0.943469132513419	0.987	0.942	4.36509348339206e-110	CAF_CXCL12	SRPX2
EFEMP11	2.00688950339584e-113	2.20258262810607	0.972	0.906	6.02066851018753e-110	CAF_CXCL12	EFEMP1
PDPN1	3.17531515463043e-113	0.456386840618021	0.975	0.508	9.52594546389128e-110	CAF_CXCL12	PDPN
PCDH71	7.32622869115372e-113	0.467130223673707	0.984	0.46	2.19786860734612e-109	CAF_CXCL12	PCDH7
JAM2	8.81939396228589e-112	0.317085610708158	0.937	0.404	2.64581818868577e-108	CAF_CXCL12	JAM2
IGFBP31	1.2166614010068e-111	3.08623190959482	0.987	0.649	3.64998420302039e-108	CAF_CXCL12	IGFBP3
CD34	2.90204684036041e-111	0.316388131310543	0.978	0.608	8.70614052108122e-108	CAF_CXCL12	CD34
ITM2A1	3.64772350121256e-111	0.265326240035818	0.953	0.502	1.09431705036377e-107	CAF_CXCL12	ITM2A
COLEC12	1.21818817089704e-110	0.320434019262432	0.928	0.389	3.65456451269113e-107	CAF_CXCL12	COLEC12
STEAP11	4.77780496434524e-109	0.419301542681979	0.915	0.311	1.43334148930357e-105	CAF_CXCL12	STEAP1
ALDH1A31	1.21438452909711e-107	0.845424851462182	0.987	0.522	3.64315358729134e-104	CAF_CXCL12	ALDH1A3
FLRT21	3.38562248722805e-107	0.432780632818363	0.975	0.659	1.01568674616841e-103	CAF_CXCL12	FLRT2
CFD1	5.03210593786798e-107	0.61029239264449	0.956	0.684	1.50963178136039e-103	CAF_CXCL12	CFD
ABI3BP1	1.73752466448857e-106	0.760778189719279	0.987	0.821	5.21257399346571e-103	CAF_CXCL12	ABI3BP
CFB1	4.30962684624659e-102	0.53657776611396	0.984	0.926	1.29288805387398e-98	CAF_CXCL12	CFB
SVEP11	5.72440920570818e-102	1.16006572220984	0.943	0.681	1.71732276171245e-98	CAF_CXCL12	SVEP1
NOX41	1.65502384828638e-101	0.398843774038966	0.987	0.913	4.96507154485913e-98	CAF_CXCL12	NOX4
MOXD11	5.55225145241514e-101	0.790821212557111	0.975	0.553	1.66567543572454e-97	CAF_CXCL12	MOXD1
GLT8D21	1.15328688074898e-100	0.720872344725011	0.987	0.865	3.45986064224693e-97	CAF_CXCL12	GLT8D2
FBLN21	1.36083834110727e-100	1.31843872109038	0.947	0.382	4.08251502332182e-97	CAF_CXCL12	FBLN2
LAMA21	1.57644455275941e-99	0.934441198159543	0.991	0.832	4.72933365827822e-96	CAF_CXCL12	LAMA2
DCN1	6.49333848851484e-99	1.65072637170319	0.981	0.683	1.94800154655445e-95	CAF_CXCL12	DCN
LSAMP1	1.47381006037718e-96	0.357228287304517	0.981	0.542	4.42143018113153e-93	CAF_CXCL12	LSAMP
GJA11	1.55181153875138e-96	0.269357242314457	0.943	0.302	4.65543461625415e-93	CAF_CXCL12	GJA1
MMP191	2.41075656114337e-96	0.443084292816435	0.987	0.864	7.23226968343011e-93	CAF_CXCL12	MMP19
TSPAN2	5.93858680127358e-96	0.306759574335554	0.947	0.613	1.78157604038207e-92	CAF_CXCL12	TSPAN2
SH3BP51	7.82682293349117e-96	0.715749672163828	0.991	0.652	2.34804688004735e-92	CAF_CXCL12	SH3BP5
C1R1	1.29721318491083e-95	1.61818889263523	0.95	0.55	3.89163955473248e-92	CAF_CXCL12	C1R
BMP41	1.03794236846181e-93	0.436037531691875	0.991	0.502	3.11382710538543e-90	CAF_CXCL12	BMP4
DPYSL31	1.11619227690072e-93	0.552852095722779	0.994	0.979	3.34857683070215e-90	CAF_CXCL12	DPYSL3
FAP1	2.07922042380281e-92	0.889943938940178	0.969	0.937	6.23766127140844e-89	CAF_CXCL12	FAP
ZFHX41	8.59843814329495e-92	0.425673579848389	0.975	0.559	2.57953144298849e-88	CAF_CXCL12	ZFHX4
GFRA11	9.12476117820824e-91	0.276153411959758	0.962	0.843	2.73742835346247e-87	CAF_CXCL12	GFRA1
EGFR	2.39980685400044e-90	0.266889099552044	0.994	0.97	7.19942056200133e-87	CAF_CXCL12	EGFR
STEAP21	5.07233085577967e-90	0.27049277092007	0.915	0.727	1.5216992567339e-86	CAF_CXCL12	STEAP2
TSHZ21	2.66384707046257e-89	0.393514879348196	0.984	0.886	7.9915412113877e-86	CAF_CXCL12	TSHZ2
HMCN11	5.59376993478779e-88	0.475094352493783	0.981	0.817	1.67813098043634e-84	CAF_CXCL12	HMCN1
ANGPTL21	8.52200006927093e-88	1.07310105478741	0.984	0.703	2.55660002078128e-84	CAF_CXCL12	ANGPTL2
PDLIM41	1.3821249368466e-87	0.489067755206073	0.994	0.982	4.14637481053981e-84	CAF_CXCL12	PDLIM4
CXCL12	1.04123173703153e-86	3.0475107021292	0.846	0.498	3.12369521109459e-83	CAF_CXCL12	CXCL12
ACVRL11	2.37680402808466e-86	0.271557711568957	0.984	0.708	7.13041208425399e-83	CAF_CXCL12	ACVRL1
PLXDC21	3.33541340463694e-86	0.562832586563674	0.984	0.967	1.00062402139108e-82	CAF_CXCL12	PLXDC2
PAPPA1	3.70767233094398e-86	0.575410790674238	0.972	0.876	1.1123016992832e-82	CAF_CXCL12	PAPPA
RELN	8.65017285616744e-86	0.480492532098638	0.786	0.287	2.59505185685023e-82	CAF_CXCL12	RELN
LGALS91	9.8382958174132e-86	0.327839015057479	0.981	0.811	2.95148874522396e-82	CAF_CXCL12	LGALS9
COL8A11	9.95162746851731e-86	0.599940121225031	0.975	0.589	2.98548824055519e-82	CAF_CXCL12	COL8A1
ABCA81	1.0094638052907e-85	0.508129990558985	0.987	0.961	3.0283914158721e-82	CAF_CXCL12	ABCA8
